J1331-5245,202.75004,17,-52.75706,14,1.542932132,5,-1.21E-15,3,*,0,*,8.933
J1332-03,203,5,-3.4,6,0.90383,5,*,0,*,0,*,25
J1332-3032,203.2187,3,-30.5381,5,1.537433845,4,-1.32E-15,9,2.50E-26,24,*,0.882
J1333-4449,203.43679,3,-44.82395,3,2.893493832,3,-4.50E-18,16,*,0,*,1.434
J1334+10,203.63,5,10.08,5,1.097574,0,*,0,*,0,*,25
J1334-5839,203.625455,4,-58.654596,3,9.283480899,18,-1.86E-15,4,*,0,*,2.495
J1335-3642,203.9,9,-36.7,7,2.50506,19,*,0,*,0,*,2.495
J1336+33,204,5,33.8,3,0.331895,0,*,0,*,0,*,0.719
J1336-2522,204.08683,9,-25.36711,14,2.091413672,3,-1.45E-15,3,*,0,*,5.349
J1337-4441,204.36562,5,-44.69508,6,0.795221361,2,-1.92E-16,3,*,0,*,25
J1337-6306,204.3348,3,-63.10647,9,4.808778625,8,-8.23E-15,5,*,0,*,12.932
J1337-6423,204.382846,9,-64.384699,3,106.118735,19,-2.78E-16,2,*,0,ELL1,5.951
J1338-6204,204.53853,3,-62.07186,14,0.807102125,2,-8.98E-15,6,*,0,*,12.363
J1339-4712,204.985786,8,-47.201533,9,7.296359096,3,-2.82E-17,11,*,0,*,1.212
J1339-6618,204.9858,9,-66.30217,20,1.791539278,17,-1.12E-15,10,*,0,*,7.326
J1340-6456,205.0013,3,-64.94525,9,2.641156153,3,-3.52E-14,12,*,0,*,1.402
J1341-6023,205.28071,13,-60.39297,14,1.594170778,4,-4.95E-14,2,*,0,*,7.277
J1341-6220,205.4276,4,-62.33908,14,5.172242227,5,-6.77E-12,7,-1.00E-23,190,*,12.6
J1342+2822A,205.50279,0,28.37539,0,392.967704,6,*,0,*,0,BT,10.18
J1342+2822B,205.5461962,5,28.3778169,6,418.5114726,18,-3.25E-15,8,*,0,ELL1,10.18
J1342+2822C,205.54833,0,28.37722,0,461.7,3,*,0,*,0,*,10.18
J1342+2822D,205.542,3,28.377,5,183.72305,2,*,0,*,0,DD,10.18
J1342+2822E,205.54833,0,28.37722,0,182.815356,0,*,0,*,0,*,10.18
J1342+2822F,205.54833,0,28.37722,0,227.272727,0,*,0,*,0,*,10.18
J1343+6634,205.99692,9,66.57362,3,0.71730671,6,-5.60E-16,4,*,0,*,25
J1344-5855,206.22104,13,-58.92355,5,3.961997636,8,-4.58E-14,3,*,0,*,7.538
J1344-6059,206.165,13,-60.9919,9,1.851501022,3,-1.47E-16,14,*,0,*,7.414
J1345-6115,206.4351,8,-61.2585,5,0.798030722,11,-2.07E-15,5,*,0,*,5.565
J1346-4918,206.59312,9,-49.302,3,3.337504025,3,-3.90E-16,4,*,0,*,2.529
J1347-5947,206.83075,17,-59.79439,14,1.639447052,4,-3.81E-14,17,*,0,*,6.285
J1348-6307,207.1767,17,-63.1178,12,1.077850746,3,-4.40E-15,8,*,0,*,10.643
J1349-6130,207.4026,8,-61.50476,5,3.855573842,19,-7.61E-14,3,*,0,*,5.481
J1349-63,207.32,13,-63.93,12,2.6807208,8,*,0,*,0,*,9.313
J1350-5115,207.567329,9,-51.256822,9,3.381809243,8,-8.66E-15,2,*,0,*,3.304
J1352-6803,208.14354,17,-68.06031,12,1.590071476,5,-3.12E-15,8,*,0,*,9.9
J1354+2454,208.51667,0,24.90167,0,0.15949,0,*,0,*,0,*,3.732
J1354-6249,208.646,5,-62.825,20,0.338760464,4,-1.70E-15,13,*,0,*,5.158
J1355-5153,208.99455,9,-51.898319,6,1.552061156,3,-6.77E-15,10,*,0,*,4.984
J1355-5747,208.904,7,-57.7875,9,0.490514955,8,-1.70E-16,2,*,0,*,6.443
J1355-5925,208.9963,3,-59.41692,9,0.824143293,4,-4.07E-15,8,*,0,*,7.208
J1355-6206,208.8389,3,-62.10558,14,3.61528922,14,-4.10E-17,8,*,0,*,7.542
J1356-5521,209.21066,3,-55.3536,14,1.970911061,3,-2.81E-15,4,*,0,*,7.316
J1357-2530,209.67,7,-25.55,5,1.095325,12,*,0,*,0,*,2.545
J1357-62,209.35,17,-62.47,9,2.194132,5,*,0,*,0,*,6.481
J1357-6429,209.26012,9,-64.49172,3,6.020167773,5,-1.31E-11,5,1.16E-21,16,*,3.1
J1358-59,209.74167,0,-59.33,12,2.67294,0,*,0,*,0,*,6.594
J1359-6038,209.9927,5,-60.635431,3,7.842616492,2,-3.89E-13,7,1.60E-24,2,*,5
J1400-1431,210.1541817,7,-14.5297348,17,324.229692,9,-7.60E-16,16,*,0,ELL1,0.278
J1400-6325,210.1904,5,-63.4285,20,32.0701941,4,-4.00E-11,7,*,0,*,7
J1401-6357,210.46854,5,-63.96167,3,1.186513628,8,-2.37E-14,5,0.00E+00,1,*,1.8
J1402+1306,210.69333,0,13.11611,0,169.7098864,13,-3.88E-16,7,*,0,ELL1,0.696
J1402-5021,210.7333,9,-50.362,14,0.724541971,3,-2.84E-15,3,*,0,*,1.285
J1403-0314,210.92083,0,-3.25778,0,2.757601,0,*,0,*,0,*,25
J1403-6310,210.8083,9,-63.1742,3,2.505197176,4,-5.60E-16,13,*,0,*,5.666
J1403-7646,210.7671,9,-76.78264,17,0.765580826,5,-7.06E-16,10,*,0,*,5.307
J1404+1159,211.15411,4,11.98778,6,0.377295945,6,-1.96E-16,9,*,0,*,2.189
J1405-4656,211.339273,4,-46.933975,3,131.5408104,18,-4.83E-16,7,*,0,ELL1,0.669
J1405-5641,211.30171,17,-56.69006,20,1.619237356,9,-3.14E-15,3,*,0,*,12.383
J1406-4233,211.51996,13,-42.55572,9,0.410375031,3,-1.15E-16,4,*,0,*,6.785
J1406-5806,211.505,9,-58.1089,3,3.468016719,7,-7.35E-15,13,*,0,*,5.568
J1406-59,212.11667,0,-59.4,12,0.801078,0,*,0,*,0,*,5.827
J1406-6121,211.7085,3,-61.35775,17,4.693190777,3,-1.20E-12,5,*,0,*,7.292
J1407-6048,211.9943,6,-60.8163,4,2.031099354,2,-1.30E-14,3,*,0,*,7.86
J1407-6153,211.985,3,-61.8997,17,1.4252832,6,-1.80E-14,13,*,0,*,8.205
J1409-6953,212.3204,5,-69.89289,14,1.891822634,11,-3.01E-15,4,*,0,*,8.752
J1410-6132,212.598296,13,-61.535597,12,19.979243,0,-1.28E-11,0,*,0,*,13.51
J1410-7404,212.53071,3,-74.081478,6,3.587708521,20,-8.68E-17,12,*,0,*,1.336
J1411+2551,212.828608,13,25.852331,20,16.01206784,6,-2.46E-17,16,*,0,DD,1.131
J1412-6111,213.2484,6,-61.19181,20,1.889800452,13,-6.83E-15,8,*,0,*,5.284
J1412-6145,213.0318,5,-61.75791,3,3.172000791,13,-9.96E-13,4,6.40E-24,4,*,7.097
J1413-6141,213.2911,4,-61.6869,3,3.501098748,20,-4.09E-12,19,*,0,*,8.469
J1413-6205,213.3746,5,-62.0939,3,9.112389504,2,-2.30E-12,3,*,0,*,2.15
J1413-6222,213.2728,4,-62.3744,4,3.419882553,3,-2.61E-14,7,*,0,*,13.087
J1413-6307,213.38048,4,-63.126514,20,2.531993057,13,-4.77E-14,13,*,0,*,3.037
J1414-6802,213.6071,5,-68.0494,3,0.215973949,19,-2.98E-16,4,*,0,*,5.42
J1415-6621,213.88029,13,-66.35339,9,2.547907196,3,-3.77E-15,6,*,0,*,10.43
J1416-5033,214.1858,9,-50.5547,9,1.2580475,4,-1.90E-16,8,*,0,*,1.423
J1416-6037,214.1275,7,-60.6332,3,3.383173319,3,-4.90E-14,17,*,0,*,5.083
J1417-4402,214.3775,4,-44.0493,3,375.34494,6,*,0,*,0,ELL1,4.4
J1418-3921,214.70951,3,-39.35514,3,0.911738263,17,-7.39E-16,3,*,0,*,4.081
J1418-5945,214.6346,17,-59.75,9,0.597873121,11,-9.70E-17,7,*,0,*,6.14
J1418-6058,214.6779,5,-60.9636,6,9.043798163,10,-1.39E-11,8,6.40E-22,3,*,1.885
J1420-5416,215.12129,5,-54.27297,3,1.068636143,2,-2.65E-16,7,*,0,*,4.399
J1420-5625,215.012758,13,-56.431944,9,29.31078831,10,-5.80E-17,14,*,0,BT,1.328
J1420-6048,215.03432,7,-60.80456,5,14.66708434,5,-1.79E-11,7,*,0,*,5.632
J1421-4409,215.3373495,3,-44.1512647,3,156.5991957,3,-3.03E-16,18,*,0,ELL1,2.085
J1423-6953,215.86163,9,-69.89523,3,2.99930377,3,-1.31E-14,6,*,0,*,4.704
J1424-5556,216.05317,13,-55.93719,9,1.298069382,3,-1.32E-15,4,*,0,*,6.206
J1424-56,216.1,3,-56.68,12,0.700771,0,*,0,*,0,*,0.949
J1424-5822,216.13388,4,-58.38214,3,2.726755724,9,-2.93E-14,2,*,0,*,6.696
J1424-6438,216.2467,9,-64.6361,3,0.977036039,9,-2.30E-16,7,*,0,*,6.079
J1425-5723,216.40233,13,-57.39189,12,2.830752798,7,-1.76E-16,17,*,0,*,1.065
J1425-5759,216.4963,3,-57.9862,3,1.412693549,8,-1.48E-15,4,*,0,*,7.635
J1425-6210,216.2821,13,-62.168,3,1.99310263,3,-1.90E-15,12,*,0,*,6.851
J1426+52,216.75,8,52.17,5,1.004218,0,*,0,*,0,*,25
J1427-4158,216.96154,4,-41.98231,9,1.705071829,6,-1.81E-15,3,*,0,*,3.744
J1428-5530,217.109333,13,-55.513906,12,1.753486427,10,-6.42E-15,4,*,0,*,1.897
J1429-5911,217.4942,5,-59.1935,20,8.632402182,2,-2.27E-12,2,*,0,*,1.955
J1429-5935,217.3579,5,-59.5997,4,1.309046454,12,-7.33E-14,14,*,0,*,7.686
J1430-5712,217.56738,9,-57.20872,6,2.034510161,4,-1.94E-13,7,*,0,*,3.902
J1430-6623,217.669729,9,-66.384875,3,1.273166303,10,-4.50E-15,8,*,0,*,1.327
J1431-4715,217.9359071,9,-47.2576594,12,497.0293939,3,-3.49E-15,8,*,0,ELL1,1.562
J1431-5740,217.7645638,13,-57.6699083,12,243.2768049,8,-3.80E-16,8,*,0,BT,3.553
J1431-6328,213.3385,3,-63.46906,12,360.711889,3,*,0,*,0,*,4.925
J1432-5032,218.2178,3,-50.53814,17,0.491403032,8,-1.43E-15,20,*,0,*,5.28
J1433-6038,218.3049,3,-60.643,3,0.511658226,14,-1.47E-15,11,*,0,*,6.221
J1434+7257,218.498904,4,72.9573644,17,23.9571754,18,-3.16E-16,6,*,0,*,0.974
J1434-5943,218.74296,9,-59.72822,6,0.932730356,3,-2.58E-17,16,*,0,*,3.212
J1434-6006,218.5221,9,-60.1081,3,3.264049928,5,-3.22E-14,19,*,0,*,5.297
J1434-6029,218.6629,13,-60.4969,9,1.038046131,17,-1.11E-15,8,*,0,*,4.808
J1435-5954,218.750867,5,-59.91375,3,2.114181098,4,-6.92E-15,10,*,0,*,1.064
J1435-60,218.78333,0,-60.33,12,0.306545,0,*,0,*,0,*,7.563
J1435-6100,218.834485,3,-61.0160989,20,106.975072,8,-2.80E-16,5,*,0,ELL1,2.816
J1437-5959,219.25796,13,-59.98372,9,16.2084738,3,-2.26E-12,14,*,0,*,8.543
J1437-6146,219.3138,4,-61.7672,3,2.13850533,3,-2.90E-14,4,*,0,*,4.253
J1437-62,219.44167,0,-62.83,12,1.285356,0,*,0,*,0,*,6.662
J1439+7655,219.84167,0,76.92944,0,1.05496,3,*,0,*,0,*,2.047
J1439-5501,219.9155917,17,-55.0232281,17,34.92243425,14,-1.73E-16,12,*,0,ELL1,0.655
J1440-6344,220.13025,9,-63.74678,6,2.175773217,3,-5.31E-15,2,*,0,*,3.446
J1441-6137,220.4346,5,-61.6233,6,0.850455828,8,-2.60E-16,4,*,0,*,3.882
J1443-5122,220.8624,3,-51.3739,3,1.366005891,10,-6.31E-16,17,*,0,*,2.979
J1444-5941,221.1938,13,-59.6886,9,0.36228892,7,-1.08E-15,3,*,0,*,3.844
J1444-6026,221.0251,3,-60.43594,12,0.21014692,9,-8.19E-16,4,*,0,*,5.823
J1446-4701,221.6488002,4,-47.02410614,4,455.6440162,3,-2.04E-15,6,*,0,T2,1.569
J1449-5846,222.356,3,-58.77789,20,2.158290878,9,-4.00E-16,5,*,0,*,4.169
J1452-5851,223.2192,5,-58.8537,4,2.586365681,2,-3.39E-13,17,*,0,*,4.504
J1452-6036,223.216187,17,-60.608731,14,6.451937925,2,-6.04E-14,2,*,0,*,6.134
J1453+1902,223.4404974,7,19.03669839,9,172.6429099,3,-3.47E-16,12,*,0,*,1.269
J1453-6413,223.3861,3,-64.221111,14,5.571440214,9,-8.52E-14,15,2.20E-25,3,*,2.8
J1454-5846,223.54545,13,-58.776317,9,22.10004678,5,-3.99E-16,4,*,0,BT,2.988
J1455-3330,223.9498777,7,-33.51288526,14,125.2002452,4,-3.81E-16,5,*,0,DD,0.684
J1455-59,223.78,13,-59.38,12,5.675652,7,*,0,*,0,*,6.693
J1456-48,224,10,-48,7,1.862857,0,*,0,*,0,*,9.337
J1456-6843,223.999679,13,-68.727639,6,3.79684009,6,-1.43E-15,3,*,0,*,0.43
J1457-5122,224.41705,4,-51.38192,3,0.571981758,2,-1.73E-15,7,*,0,*,0.994
J1457-5900,224.4125,9,-59.0142,9,0.667272801,18,-1.63E-15,4,*,0,*,3.738
J1457-5902,224.3829,5,-59.0344,6,2.559250722,4,-8.06E-14,10,*,0,*,6.366
J1459-6053,224.875,3,-60.88908,12,9.694559498,10,-2.38E-12,5,-4.00E-23,20,*,1.84
J1501-0046,225.43732,4,-0.7732,3,2.155001435,5,-1.11E-15,3,*,0,*,2.131
J1501-5637,225.4625,17,-56.63,14,1.277223107,5,-2.80E-16,14,*,0,*,4.938
J1502+28,225.54,17,28.2,3,0.264271,0,*,0,*,0,*,1.289
J1502+4653,225.58263,5,46.89094,3,0.570610784,10,-5.60E-17,3,*,0,*,25
J1502-5653,225.73912,5,-56.89423,4,1.867398296,8,-6.38E-15,7,*,0,*,3.961
J1502-5828,225.6825,13,-58.4783,17,1.496770379,4,-8.16E-14,18,*,0,*,7.092
J1502-6128,225.6243,3,-61.48064,14,1.187502007,5,-1.90E-15,10,*,0,*,5.19
J1502-6752,225.577562,9,-67.871322,5,37.39097199,8,-4.40E-16,19,*,0,ELL1,7.866
J1503+2111,225.9775,17,21.18592,14,0.301750014,11,-1.27E-17,19,*,0,*,0.244
J1504-5621,226.2047,3,-56.3589,3,2.421394279,18,-3.24E-14,8,*,0,*,3.548
J1504-5659,226.13328,8,-56.98872,6,0.597952964,11,-5.11E-16,11,*,0,*,11.275
J1505-25,226.25,0,-25,0,1.001001,0,*,0,*,0,*,4.019
J1506-5158,226.665,3,-51.969,3,1.189430419,5,-9.01E-15,20,*,0,*,1.384
J1507-4352,226.892396,17,-43.867792,3,3.487254957,10,-1.93E-14,5,*,0,*,1.394
J1507-5800,226.7646,4,-58.01561,3,1.114511483,14,-3.23E-16,8,*,0,*,5.893
J1507-6640,226.952642,5,-66.682739,3,2.811703313,9,-9.11E-15,2,*,0,*,4.792
J1509+5531,227.3567908,5,55.525665,6,1.351932458,7,-9.14E-15,7,5.16E-26,15,*,2.1
J1509-5850,227.36315,3,-58.84889,3,11.24544888,7,-1.16E-12,16,1.20E-24,16,*,3.371
J1509-6015,227.2812,5,-60.25517,17,2.949517979,4,-1.85E-14,11,*,0,*,11.09
J1510-4422,227.7037,17,-44.3686,17,1.059466479,13,-6.80E-16,5,*,0,*,4.128
J1511-5414,227.963687,13,-54.244533,17,4.990419731,8,-1.21E-14,2,*,0,*,2.43
J1511-5835,227.7792,13,-58.5911,3,3.316633531,5,-3.80E-15,3,*,0,*,5.122
J1512-5431,228.0238,9,-54.5219,9,0.490068379,8,-4.61E-16,15,*,0,*,5.115
J1512-5759,228.1793,5,-57.9999,4,7.77009392,18,-4.14E-13,2,-1.20E-23,2,*,6.835
J1513-2550,228.3471691,3,-25.8420236,9,471.9056704,3,-4.81E-15,5,*,0,ELL1,3.96
J1513-5739,228.4958,4,-57.6504,4,1.027265649,9,-2.91E-14,4,*,0,*,5.89
J1513-5908,228.48255,5,-59.136,3,6.597091828,19,-6.65E-11,3,1.90E-21,2,*,4.4
J1513-5946,228.43658,5,-59.77553,20,0.955915878,8,-7.79E-15,4,*,0,*,3.757
J1513-6013,228.47508,17,-60.22403,9,0.510533052,4,-3.57E-16,3,*,0,*,7.927
J1514-4834,228.560679,9,-48.572214,12,2.198573716,3,-4.48E-15,9,*,0,*,1.243
J1514-4946,228.5796421,5,-49.7709767,14,278.6030092,5,-1.45E-15,8,*,0,ELL1,0.908
J1514-5316,228.66733,5,-53.26731,6,3.37519461,5,-1.80E-17,6,*,0,*,0.85
J1514-5925,228.74625,13,-59.42875,9,6.720544472,8,-1.30E-13,17,*,0,*,3.906
J1515-5720,228.7885,6,-57.34726,5,3.488596141,17,-7.42E-14,2,*,0,*,6.069
J1516-43,229.135,5,-43.3333,3,27.760652,2,*,0,*,0,ELL1,3.037
J1517-313,229.4625,0,-31.33333,0,7.108953,6,*,0,*,0,*,3.294
J1517-314,229.4625,0,-31.33333,0,0.9060216,4,*,0,*,0,*,5.44
J1517-32,229.25417,0,-32.43472,0,15.527492,0,*,0,*,0,*,0.966
J1517-4356,229.36392,5,-43.93831,6,1.536483324,15,-5.09E-16,15,*,0,*,4.473
J1517-4636,229.3724,4,-46.60017,6,1.127888456,7,-2.67E-15,3,*,0,*,7.674
J1518+0204A,229.638823,3,2.090986,9,180.0636247,7,-1.34E-15,20,*,0,*,7.48
J1518+0204B,229.631075,13,2.087631,14,125.8345876,5,5.20E-17,5,*,0,BT,7.48
J1518+0204C,229.6366204,9,2.0799487,3,402.5882284,9,-4.23E-15,2,-1.45E-26,16,ELL1,7.48
J1518+0204D,229.63833,0,2.08111,0,334.67,12,*,0,*,0,BT,7.48
J1518+0204E,229.64167,0,2.08278,0,314.27,10,*,0,*,0,BT,7.48
J1518+0204F,229.63833,0,2.08111,0,377.358491,0,*,0,*,0,*,7.48
J1518+4904,229.5699962,7,49.07618089,5,24.42897938,3,-1.62E-17,12,*,0,DD,0.806
J1518-0627,229.74629,4,-6.45214,19,1.257866897,13,-6.61E-16,10,*,0,*,2.679
J1518-3952,229.73737,8,-39.87508,20,2.003221619,7,-9.50E-16,4,*,0,*,12.299
J1518-5415,229.55625,5,-54.2625,9,4.652790179,13,-8.80E-16,4,*,0,*,3.768
J1519-5734,229.9483,3,-57.57044,20,1.927681915,8,-1.59E-14,17,*,0,*,6.799
J1519-6106,229.8992,5,-61.1152,4,0.464186382,3,-1.80E-15,4,*,0,*,5.047
J1519-6308,229.7898,8,-63.1387,3,0.797415334,6,-3.79E-15,3,*,0,*,12.365
J1522-5525,230.5279,5,-55.4215,3,0.719629121,9,-1.71E-15,5,*,0,*,2
J1522-5829,230.676017,17,-58.4841153,9,2.529375653,9,-1.32E-14,4,*,0,*,3.882
J1523-3235,230.90708,9,-32.59503,14,0.664524877,9,-4.21E-16,4,*,0,*,7.997
J1524-5625,231.20775,17,-56.42317,17,12.78469128,9,-6.37E-12,4,*,0,*,3.378
J1524-5706,231.0893,5,-57.10962,5,0.895917295,9,-2.86E-13,2,3.80E-25,2,*,7.435
J1524-5819,231.10271,9,-58.32058,12,1.040536571,11,-1.36E-13,11,*,0,*,7.546
J1525-5417,231.3681,3,-54.2889,3,0.988440956,7,-1.58E-14,14,*,0,*,4.88
J1525-5523,231.40027,3,-55.39089,6,2.815663809,13,-7.10E-17,6,*,0,*,3.132
J1525-5545,231.367225,9,-55.763845,14,88.02908501,14,-1.02E-15,4,*,0,ELL1,3.14
J1525-5605,231.4227,4,-56.0869,6,3.566986882,6,-1.48E-15,9,*,0,*,5.078
J1526-2744,231.687929,9,-27.73497,3,401.7446021,3,-5.71E-16,13,*,0,ELL1,1.321
J1526-5633,231.6717,5,-56.5619,9,3.312487884,6,-1.35E-15,19,*,0,*,4.796
J1527-3931,231.99512,4,-39.52617,6,0.413632432,10,-3.26E-15,5,*,0,*,1.691
J1527-5552,231.919725,17,-55.8689867,17,0.953544682,4,-1.02E-14,2,*,0,*,5.381
J1528-3146,232.145638,3,-31.7685739,6,16.44135668,11,-6.72E-17,9,2.80E-28,6,DDH,0.774
J1528-4109,232.03347,4,-41.158,6,1.899132734,15,-1.43E-15,15,*,0,*,5.453
J1528-5547,232.1633,5,-55.7897,6,0.288408722,15,-6.45E-16,17,*,0,*,4.471
J1529+40,232.3,8,40.82,5,2.099076,0,*,0,*,0,*,0.499
J1529-26,232.25,0,-26,0,1.251564,0,*,0,*,0,*,3.008
J1529-3828,232.312944,5,-38.479403,9,117.8372326,7,-3.75E-16,18,*,0,DD,4.301
J1529-5355,232.49,13,-53.9267,14,1.122001331,6,-1.02E-15,6,*,0,*,6.24
J1529-5611,232.399,3,-56.191,4,1.216177006,8,-6.10E-15,5,*,0,*,3.321
J1530-21,232.5,0,-21,0,1.980198,0,*,0,*,0,*,2.696
J1530-5327,232.61205,9,-53.465561,12,3.584763701,5,-6.01E-14,9,*,0,*,1.123
J1530-6343,232.69837,9,-63.72044,9,1.098515307,14,-9.96E-16,9,*,0,*,11.449
J1531-4012,232.78354,5,-40.20858,12,2.80230328,5,-7.56E-16,5,*,0,*,9.528
J1531-5610,232.86625,5,-56.18204,4,11.87562928,4,-1.95E-12,14,1.37E-23,2,*,2.841
J1532+2745,233.0431858,5,27.7637842,3,0.889018691,5,-6.16E-16,4,*,0,*,1.49
J1532-5308,233.1479,5,-53.135,6,2.253142303,3,-3.30E-16,4,*,0,*,3.825
J1532-56,233.08,13,-56.53,12,1.912129665,5,*,0,*,0,*,4.44
J1534-4428,233.7167,3,-44.4693,3,0.818715202,3,-1.21E-16,14,*,0,*,9.641
J1534-46,233.53,18,-46.2,3,2.74097,7,*,0,*,0,*,2.036
J1534-5334,233.53449,3,-53.57213,3,0.730523027,3,-7.63E-16,2,*,0,*,0.81
J1534-5405,233.63996,13,-54.09436,14,3.45197906,8,-1.84E-14,5,*,0,*,3.748
J1535-4114,233.82113,5,-41.23419,9,2.310183038,4,-2.17E-14,4,*,0,*,2.77
J1535-4415,233.983,3,-44.2523,4,2.134920101,14,-1.85E-16,5,*,0,*,5.818
J1535-5450,233.9928,3,-54.8406,3,1.764495731,13,-4.46E-14,4,*,0,*,3.946
J1535-5848,233.81983,17,-58.80769,9,3.255445044,8,-2.88E-14,4,*,0,*,2.971
J1536+17,234.0625,0,17.81667,0,1.071467,0,*,0,*,0,*,25
J1536-30,234,0,-30,0,0.526039,0,*,0,*,0,*,5.285
J1536-3602,234.07242,6,-36.04967,14,0.757714074,3,-4.54E-16,11,*,0,*,7.619
J1536-4948,234.0967538,13,-49.8151911,3,324.6843844,6,-2.23E-15,10,*,0,DDH,0.978
J1536-5433,234.0201,8,-54.5542,12,1.134509189,3,-2.46E-15,10,*,0,*,3.306
J1536-5907,234.07383,9,-59.11767,17,1.792626589,10,-4.39E-15,3,*,0,*,8.135
J1537+1155,234.2915072,13,11.93206496,17,26.38213278,11,-1.69E-15,2,1.70E-29,11,DD,0.935
J1537-4912,234.3675,9,-49.2008,9,3.318832522,9,-2.13E-14,3,*,0,*,2.055
J1537-5153,234.3155,3,-51.885,3,0.654397111,6,-1.79E-15,6,*,0,*,2.745
J1537-5312,234.4070611,8,-53.2069603,9,144.3606485,4,-3.31E-16,3,*,0,ELL1,3.056
J1537-5645,234.4625,13,-56.7511,20,2.323073967,8,-1.50E-14,3,*,0,*,8.465
J1537-61,234.2625,0,-61.7,12,2.706349,0,*,0,*,0,*,16.581
J1538+2345,234.52529,9,23.75111,6,0.289906755,8,-5.79E-16,10,*,0,*,1.312
J1538-5438,234.704,7,-54.6381,9,3.613681056,6,-1.86E-14,3,*,0,*,3.179
J1538-5519,234.6701,4,-55.3294,6,2.526971383,6,-2.60E-16,10,*,0,*,5.94
J1538-5551,234.68757,3,-55.86026,3,9.553297189,4,-2.93E-13,6,*,0,*,5.978
J1538-5621,234.68037,9,-56.36542,12,0.523973218,6,-2.01E-15,20,*,0,*,3.313
J1538-5638,234.5238,9,-56.6367,12,1.184861643,20,-1.00E-14,12,*,0,*,7.042
J1538-5732,234.57575,13,-57.54147,12,2.93072231,5,-3.91E-14,5,*,0,*,3.428
J1538-5750,234.53504,17,-57.83808,17,1.974067328,8,-1.64E-16,12,*,0,*,2.519
J1539-4828,234.9202,3,-48.4825,3,0.785643713,9,-7.82E-16,13,*,0,*,3.465
J1539-5521,234.7832,3,-55.3531,3,0.995066145,8,-7.21E-16,8,*,0,*,4.912
J1539-5626,234.8086,8,-56.44064,6,4.108545287,18,-8.18E-14,2,*,0,*,3.536
J1539-6322,234.85292,13,-63.38144,6,0.613178565,12,-7.58E-17,3,*,0,*,7.094
J1540-5736,235.2459,5,-57.6158,9,1.631544182,19,-1.12E-15,7,*,0,*,6.349
J1541+47,235.27308,0,47.05096,0,3.600999297,4,-2.72E-15,10,*,0,*,2.033
J1541-5535,235.4567,17,-55.5836,14,3.380233471,11,-8.57E-13,4,*,0,*,5.161
J1542-5034,235.68883,9,-50.567683,9,1.668758169,9,-1.12E-14,4,*,0,*,2.732
J1542-5133,235.583,6,-51.5597,9,0.560580541,9,-1.85E-16,16,*,0,*,4.061
J1542-5303,235.72713,17,-53.0614,3,0.828110876,5,-5.34E-14,3,*,0,*,5.37
J1543+0929,235.9117708,5,9.4878719,6,1.336097423,10,-7.72E-16,6,*,0,*,5.9
J1543-0620,235.8755721,5,-6.3459256,6,1.410309791,7,-1.75E-15,6,*,0,*,3
J1543-5013,235.9927,4,-50.2328,3,1.55218027,15,-2.44E-14,5,*,0,*,5.809
J1543-5149,235.9339575,9,-51.8318569,6,486.1542321,13,-3.82E-15,3,*,0,ELL1,1.149
J1543-5459,235.9851,3,-54.9875,3,2.65155086,4,-3.66E-13,7,*,0,*,4.658
J1544+4937,236.0187129,5,49.6320483,3,463.1155359,2,-6.00E-16,10,*,0,ELL1,2.99
J1544-0713,236.098029,9,-7.23306,4,2.065561743,13,-4.85E-15,3,*,0,*,2.633
J1544-5308,236.249289,3,-53.146376,3,5.600550598,9,-1.89E-15,4,*,0,*,0.932
J1545-4550,236.4831061,16,-45.84375766,20,279.6976987,8,-4.10E-15,2,*,0,T2,2.222
J1546-3747A,236.51433,0,-37.78614,0,383.7781215,15,*,0,*,0,BT,10.54
J1546-5302,236.5308,5,-53.0397,3,1.721644852,12,-3.50E-14,9,*,0,*,5.334
J1546-5925,236.622273,3,-59.4291308,9,128.2589171,4,-2.65E-16,5,*,0,*,4.026
J1547-0944,236.94191,15,-9.7355,9,0.634145716,3,-1.18E-15,17,*,0,*,3.757
J1547-5709,236.85052,5,-57.1548805,5,233.0379775,4,-4.05E-16,17,*,0,ELL1,2.695
J1547-5750,236.8775,5,-57.8415,5,1.545122809,13,-6.10E-17,10,*,0,*,3.464
J1547-5839,236.89579,17,-58.65272,20,4.128984116,18,-1.01E-14,6,*,0,*,5.685
J1548-4821,237.09692,13,-48.36381,17,6.865551653,15,-3.80E-17,52,*,0,*,3.439
J1548-4927,237.08112,13,-49.46122,14,1.659095446,6,-1.11E-14,9,*,0,*,3.518
J1548-5607,237.1834,4,-56.1262,3,5.850075804,19,-3.67E-13,3,*,0,*,5.702
J1549+2113,237.42059,3,21.22414,3,0.792097207,4,-5.36E-16,6,*,0,*,3.033
J1549-4848,237.3378,8,-48.80986,9,3.467948675,2,-1.70E-13,3,*,0,*,1.308
J1549-57,237.3,3,-57.36,12,1.3559,6,*,0,*,0,*,0.704
J1549-5722,237.4496,5,-57.3672,3,2.0089503,4,-1.90E-16,5,*,0,*,2.858
J1550-5242,237.5123,3,-52.7019,3,1.333939921,8,-3.16E-14,11,*,0,*,5.644
J1550-5317,237.52,5,-53.2892,6,0.703668193,7,-4.63E-16,6,*,0,*,6.933
J1550-5418,237.725516,3,-54.3066984,6,0.48313076,10,-5.41E-12,12,*,0,*,4
